rank	word	wordlength	count	frequenz(count*100/8063)	sum frequenz	zipf(rank*count)	zipf(max/rank)
53	negoti	6	3	0.0372	64.951	159	2.8
53	sosia	5	3	0.0372	64.9882	159	2.8
53	restat	6	3	0.0372	65.0254	159	2.8
53	opust	5	3	0.0372	65.0626	159	2.8
53	primo	5	3	0.0372	65.0998	159	2.8
53	sciret	6	3	0.0372	65.137	159	2.8
53	consiliis	9	3	0.0372	65.1743	159	2.8
53	eadem	5	3	0.0372	65.2115	159	2.8
53	spe	3	3	0.0372	65.2487	159	2.8
53	dico	4	3	0.0372	65.2859	159	2.8
53	amare	5	3	0.0372	65.3231	159	2.8
53	qua	3	3	0.0372	65.3603	159	2.8
53	facio	5	3	0.0372	65.3975	159	2.8
53	agis	4	3	0.0372	65.4347	159	2.8
53	gaudeo	6	3	0.0372	65.4719	159	2.8
53	autem	5	3	0.0372	65.5091	159	2.8
53	item	4	3	0.0372	65.5463	159	2.8
53	loquitur	8	3	0.0372	65.5835	159	2.8
53	carnufex	8	3	0.0372	65.6207	159	2.8
53	maxume	6	3	0.0372	65.6579	159	2.8
53	inde	4	3	0.0372	65.6952	159	2.8
53	aliquam	7	3	0.0372	65.7324	159	2.8
53	quidnamst	9	3	0.0372	65.7696	159	2.8
53	voluit	6	3	0.0372	65.8068	159	2.8
53	fiat	4	3	0.0372	65.844	159	2.8
53	multa	5	3	0.0372	65.8812	159	2.8
53	putas	5	3	0.0372	65.9184	159	2.8
53	domum	5	3	0.0372	65.9556	159	2.8
53	auxilium	8	3	0.0372	65.9928	159	2.8
53	plus	4	3	0.0372	66.03	159	2.8
53	unde	4	3	0.0372	66.0672	159	2.8
53	erit	4	3	0.0372	66.1044	159	2.8
53	malis	5	3	0.0372	66.1416	159	2.8
53	sciam	5	3	0.0372	66.1788	159	2.8
53	homost	6	3	0.0372	66.216	159	2.8
53	meas	4	3	0.0372	66.2533	159	2.8
53	ferre	5	3	0.0372	66.2905	159	2.8
53	quoi	4	3	0.0372	66.3277	159	2.8
53	vitae	5	3	0.0372	66.3649	159	2.8
53	veniam	6	3	0.0372	66.4021	159	2.8
53	hoccinest	9	3	0.0372	66.4393	159	2.8
53	animus	6	3	0.0372	66.4765	159	2.8
53	fallaciam	9	3	0.0372	66.5137	159	2.8
53	perge	5	3	0.0372	66.5509	159	2.8
53	ferme	5	3	0.0372	66.5881	159	2.8
53	amabant	7	3	0.0372	66.6253	159	2.8
53	enimvero	8	3	0.0372	66.6625	159	2.8
53	dici	4	3	0.0372	66.6997	159	2.8
53	causam	6	3	0.0372	66.7369	159	2.8
53	utile	5	3	0.0372	66.7742	159	2.8
53	ancilla	7	3	0.0372	66.8114	159	2.8
53	miser	5	3	0.0372	66.8486	159	2.8
53	vix	3	3	0.0372	66.8858	159	2.8
53	iuppiter	8	3	0.0372	66.923	159	2.8
53	chrysidem	9	3	0.0372	66.9602	159	2.8
53	meam	4	3	0.0372	66.9974	159	2.8
